gene	Bime201829425463	Christie201222295056	GuillenGuio202031982041	Meyer201121257790	Meyer201323449693	Tejera201223048207	Shortt201425372662	Bowler200414742308	Chang200818658106	Chen201324041686	Mirchandani202235624205_prot	Nguyen201323505561	Ren201627565730	Dolinay201222461369	Howrylak200919174476	Juss201627064380	Kangelaris201525795726	Kovach201525849954	Lu201729151698	Mirchandani202235624205_trans	Morrell201829769438	Wang200818203972	Zhu201728856588	Englert201930665420	Scheller201930239899	Zhang202133747181	Zhang202235804020	Jiang202032554932	maic_score	contributors
CEBPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2169994951813659	0.0	0.0	0.0	0.0	1.0706681717886506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2876676669700164	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, PROTEOMICS/MASSSPEC: Mirchandani202235624205_prot
ACSL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2169994951813659	0.0	0.0	0.0	0.0	1.062027692200301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2790271873816668	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, PROTEOMICS/MASSSPEC: Mirchandani202235624205_prot
ACSL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2169994951813659	0.0	0.0	0.0	0.0	1.0504746868330526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2674741820144186	TRANSCRIPTOMICS/MICROARRAY: Juss201627064380, PROTEOMICS/MASSSPEC: Mirchandani202235624205_prot
MSRA	0.0	1.063876643471594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1934975745328287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.257374218004423	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954
SASH1	0.0	1.063875723471594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0518753348522611	0.0	1.189276800011469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.253152523483063	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954
SFI1	1.155596205001598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.057965431415025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.213561636416623	GWAS/GENOTYPING: Bime201829425463, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
TSPAN2	0.0	1.063876553471594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.077138698601519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.141015252073113	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Howrylak200919174476
MIR744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0655655635493892	0.0	0.0	0.0	1.061550632264769	0.0	2.1271161958141582	TRANSCRIPTOMICS/RNASEQ: Zhang202235804020, TRANSCRIPTOMICS/MICROARRAY: Zhu201728856588
ST6GALNAC3	0.0	1.063876003471594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0519482653206134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.115824268792207	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
SLC18A1	0.0	1.063876933471594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.050919120784591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.114796054256185	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
TSPEAR	0.0	1.063876123471594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.050878112304541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.114754235776135	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
TMCC1	0.0	1.063876713471594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0504671724556176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1143438859272115	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
MPP7	0.0	1.063875833471594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0503069031386174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1141827366102115	GWAS/GENOTYPING: Christie201222295056, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
HEATR1	1.0568584174999598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0504234146209015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1072818321208615	GWAS/GENOTYPING: Bime201829425463, TRANSCRIPTOMICS/MICROARRAY: Juss201627064380
OAS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6154465247316554	0.0	0.0	0.0	0.0	1.6154465247316554	TRANSCRIPTOMICS/RNASEQ: Englert201930665420
CD177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.073778726644936	0.0	1.5997872585308603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5997872585308603	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954
MAFF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5716503774091093	1.5716503774091093	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
MYH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.540987511342493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.540987511342493	PROTEOMICS/OTHER: Ren201627565730
SFTPB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5359513732119852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5359513732119852	PROTEOMICS/OTHER: Ren201627565730
IGLV3-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5342726605018158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5342726605018158	PROTEOMICS/OTHER: Ren201627565730
IGHV3-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5325939477916464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5325939477916464	PROTEOMICS/OTHER: Ren201627565730
SPP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5258790969509692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5258790969509692	PROTEOMICS/OTHER: Ren201627565730
PLTP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5208429588204613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5208429588204613	PROTEOMICS/OTHER: Ren201627565730
PRTN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5174855334001227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5174855334001227	PROTEOMICS/OTHER: Ren201627565730
IGHG4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5141281079797841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5141281079797841	PROTEOMICS/OTHER: Ren201627565730
AREG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5126219250309625	1.5126219250309625	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
SPATS2L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4806499934356137	0.0	0.0	0.0	0.0	1.4806499934356137	TRANSCRIPTOMICS/RNASEQ: Englert201930665420
RND3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.475057297570142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.475057297570142	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954
CCL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4717050644620555	1.4717050644620555	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
SPON2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4431764382298322	1.4431764382298322	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
IL1R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0723650063620218	0.0	1.4285665974083694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4285665974083694	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954
IGHA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4231212996731804	1.4231212996731804	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
FGFBP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4088619824932243	1.4088619824932243	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
LY6E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4045296615890435	0.0	0.0	0.0	0.0	1.4045296615890435	TRANSCRIPTOMICS/RNASEQ: Englert201930665420
PF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3985669769068763	1.3985669769068763	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
CCL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3909835397747263	1.3909835397747263	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
MMP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05141917406683	1.2666190754081221	1.3902161165676643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3902161165676643	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954
CD83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3852548013230879	1.3852548013230879	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
DUSP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.380794667095756	1.380794667095756	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
XCL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3742033510339322	1.3742033510339322	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
SAA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2345773684294516	1.288118994642637	1.3724953636935906	0.0	1.3235662415441165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724953636935906	PROTEOMICS/MASSSPEC: Chen201324041686
CRP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724953536927242	0.0	1.2694393480222208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724953536927242	PROTEOMICS/MASSSPEC: Chen201324041686
CFH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724953336927244	0.0	1.262917435120284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724953336927244	PROTEOMICS/MASSSPEC: Chen201324041686
ORM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2345773684294516	0.0	1.3724953036927243	0.0	1.288268221771425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724953036927243	PROTEOMICS/MASSSPEC: Chen201324041686
SERPINA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724952836927242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724952836927242	PROTEOMICS/MASSSPEC: Chen201324041686
TF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724952736927243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724952736927243	PROTEOMICS/MASSSPEC: Chen201324041686
APOB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724952636927241	0.0	1.3029181750206753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724952636927241	PROTEOMICS/MASSSPEC: Chen201324041686
SERPINA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2345773684294516	1.291683554233663	1.3724952536927242	0.0	1.2820662204527962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724952536927242	PROTEOMICS/MASSSPEC: Chen201324041686
KNG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.372495233692724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.372495233692724	PROTEOMICS/MASSSPEC: Chen201324041686
C9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2906438910196139	1.3724952136927242	0.0	1.2619379766548935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3724952136927242	PROTEOMICS/MASSSPEC: Chen201324041686
GZMH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3692951477530626	1.3692951477530626	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
KLRD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.361422030036038	1.361422030036038	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
PTGDS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3596178127936733	1.3596178127936733	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
OLFM4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2775386359696652	1.3585729031627258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3585729031627258	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954
USP18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3585685713450557	0.0	0.0	0.0	0.0	1.3585685713450557	TRANSCRIPTOMICS/RNASEQ: Englert201930665420
CMC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3578420306051813	1.3578420306051813	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
GLUL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3560856978452351	1.3560856978452351	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
PPBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.350881032212013	1.350881032212013	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
IGLC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3491575832309586	1.3491575832309586	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
ACTB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3455620755174633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3455620755174633	PROTEOMICS/MASSSPEC: Nguyen201323505561
ATP6V0B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3440013175822234	1.3440013175822234	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
HSP90AB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.343593108691855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.343593108691855	PROTEOMICS/MASSSPEC: Nguyen201323505561
CD7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3422850662868981	1.3422850662868981	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
MT2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3405694523473954	1.3405694523473954	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
LOC653879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3398069713557452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3398069713557452	PROTEOMICS/MASSSPEC: Nguyen201323505561
TNFRSF13C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3388542743559513	1.3388542743559513	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
FGA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2910894609684922	0.0	0.0	1.337986968625314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.337986968625314	PROTEOMICS/MASSSPEC: Nguyen201323505561
KLF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3371393945507053	1.3371393945507053	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
IGLC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3354247187032637	1.3354247187032637	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
ACTN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.334486310624828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.334486310624828	PROTEOMICS/MASSSPEC: Nguyen201323505561
ETF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.332803055405926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.332803055405926	PROTEOMICS/MASSSPEC: Nguyen201323505561
CRISPLD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0607763145660634	0.0	1.332456252947365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.332456252947365	TRANSCRIPTOMICS/MICROARRAY: Kovach201525849954
C4A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.331162843493894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.331162843493894	PROTEOMICS/MASSSPEC: Nguyen201323505561
TSC22D3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3285670347804015	1.3285670347804015	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
OAS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3281091642805694	0.0	0.0	0.0	0.0	1.3281091642805694	TRANSCRIPTOMICS/RNASEQ: Englert201930665420
IFNGR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3268527343064738	1.3268527343064738	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
RBP7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3266766584966272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3266766584966272	TRANSCRIPTOMICS/MICROARRAY: Kangelaris201525795726
CXCR4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3251384547186325	1.3251384547186325	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
MYL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3250087261151304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3250087261151304	PROTEOMICS/MASSSPEC: Nguyen201323505561
GZMB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3234241894167653	1.3234241894167653	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
MRC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3221600297903033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3221600297903033	PROTEOMICS/MASSSPEC: Nguyen201323505561
GNLY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32170993388643	1.32170993388643	TRANSCRIPTOMICS/SCRNASEQ: Jiang202032554932
